temperature,vibration,rotation_speed,voltage,current,pressure,noise_level,efficiency,load_val,torque,maintenance_level,operating_mode,cooling_type,sensor_status,class_cat
0.756955780611894,0.293928824724746,0.419666921608498,0.625623920540013,0.348741000482516,0.702765212611952,0.55350293432276,0.381048202929081,0.71705824162306,0.46373665146845,1,1,1,1,MechanicalFailure
0.689361568058808,0.539617950438546,0.555067117317031,0.589933175408612,0.264766555410736,0.383640500250858,0.621774355711475,0.32366776982642,0.611411119232357,0.680479488983185,0,1,1,1,MechanicalFailure
0.578318235914734,0.952774696117516,0.608246541577981,0.695328320521335,0.293559806402265,0.534520170298997,0.651824304387725,0.468508308506693,0.365959170948909,0.834520871344038,0,0,1,1,MechanicalFailure
0.384125448079967,0.149866577077928,0.574035835680479,0.711675453266106,0.214300437673091,0.383640500250858,0.297970972912789,0.735099051979621,0.297552622060344,0.46373665146845,0.5,1,1,0,Normal
0.575751745158451,0.219429178645853,0.574035835680479,0.674195956609192,0.683158211834531,0.458347639211678,0.372594886526493,0.385098342595291,0.562037616055189,0.411425245341764,0.5,0,0,1,ElectricalFailure
0.722029945984632,0.713473119849581,0.639173855845047,0.70433328227622,0.314191763418233,0.771921250901691,0.63266388767768,0.468508308506693,0.460893622627044,0.722084807756305,0.5,1,1,1,MechanicalFailure
0.198839421903977,0.234396847376656,0.62411707815536,0.662089802537897,0.265634697565377,0.39430576810269,0.224541030291094,0.85882287853931,0.337103426319002,0.443227994385953,0,0.5,1,0,Normal
0.450923820677647,0.674867629900629,0.459645996529769,0.763741207830098,0.297627070763924,0.486875457773455,0.575506616744628,0.44783617281727,0.875974805043725,0.572961874106057,0,0.5,1,0,MechanicalFailure
0.384921944472015,0.293928824724746,0.517969372992807,0.621888613086889,0.169659536355809,0.172645777305377,0.264837700713671,0.870828449676635,0.441042524420312,0.46373665146845,1,1,0,1,Normal
0.416401015658817,0.745140138639305,0.366459431537867,0.734888083288052,0.440859706334668,0.372532883286674,0.58217492564385,0.466200567926798,0.691305923309272,0.561828988714155,0,0.5,1,1,MechanicalFailure
0.545176373002014,0.307184994697313,0.838232932673255,0.635898263950354,0.297627070763924,0.181115376276511,0.401666655603085,0.24205369576265,0.26894842230215,0.525819936222152,1,0.5,1,1,ElectricalFailure
0.495596166355856,0.619390196384947,0.536710959603865,0.695452431028321,0.323429245153624,0.656868535902502,0.7919237432555,0.455365022157038,0.708013297861685,0.791906820383234,0.5,0,0,1,MechanicalFailure
0.526547076849578,0.370361882993645,0.550832057038432,0.465476191641524,0.470525856072404,0.522296230182344,0.391478676618547,0.36770702710254,0.388955434452995,0.551772490424081,1,0,0,0,ElectricalFailure
0.435138545224429,0.578762035944517,0.169252721804048,0.644135750076904,0.283442928042632,0.565534089745582,0.570670544980936,0.460636977912708,0.470159233177544,0.46373665146845,1,0,1,0,MechanicalFailure
0.462870168171836,0.192172381323139,0.470454777101471,0.63537834646484,0.217648599913473,0.335036034058246,0.203302696545432,0.468508308506693,0.441042524420312,0.464526517127356,0,1,1,1,Normal
0.66041116938078,0.395703159693907,0.877045213410503,0.304641629481807,0.48135928352772,0.422670771769107,0.386989194306735,0.366994047999185,0.321735101534906,0.655252488511684,0,0,0,1,ElectricalFailure
0.603239906523578,0.366423250496522,0.696508552895475,0.437647734816937,0.846645651617398,0.453527182983579,0.46234626995502,0.377212935289023,0.441042524420312,0.273805881920805,0.5,0,1,0,ElectricalFailure
0.326612742495707,0.175720533599333,0.769761440875969,0.617172688392666,0.659265093622908,0.375086803454392,0.371335842039036,0.511905556511796,0.464220995773828,0.486441822110438,1,1,0,1,ElectricalFailure
0.432133484233982,0.154361782596369,0.524549080375948,0.721614462540047,0.253399795840647,0.332739019027575,0.234363168926745,0.75352971705812,0.276195284723828,0.290180081335289,1,1,0,0,Normal
0.327021080757542,0.293928824724746,0.65223938457981,0.662089802537897,0.110794788975457,0.372750407360262,0.320863649181095,0.823035191480231,0.324948850148885,0.204134710896856,0.5,1,0,0,Normal
0.366819835249367,0.366549135494401,0.535393327645655,0.27045131327254,0.731551448581385,0.067409917802941,0.408602929191634,0.404498893780661,0.489253283485252,0.40594861593801,0,0,0,1,ElectricalFailure
0.499742713344248,0.214780351102923,0.574035835680479,0.37588151419178,0.649353431392827,0.383640500250858,0.387155996182131,0.151283564059673,0.362871441572919,0.454269297727302,0.5,1,1,1,ElectricalFailure
0.462870168171836,0.204213084851426,0.660410953708539,0.619040327269178,0.334742358071482,0.335353409296222,0.503001809397901,0.880420204920568,0.0996024152205669,0.505587719818885,0.5,0,1,1,Normal
0.45103319805735,0.312813345857237,0.677121411622696,0.633184392568774,0.70689014803447,0.0937129434873386,0.319645353412897,0.434423070899674,0.563291060538494,0.493571724833973,0.5,0,0,1,ElectricalFailure
0.404479664455835,0.231330143774887,0.503929907620478,0.607913938181957,0.635580159525031,0.399866416917497,0.387155996182131,0.459244954691327,0.420504465753619,0.62710190731506,1,0.5,1,1,ElectricalFailure
0.319744769979596,0.215658315552557,0.640535929662229,0.522946020847273,0.564652265120892,0.337840118711182,0.447281385808744,0.197121640567241,0.561728256866799,0.46640630680319,0,1,0,1,ElectricalFailure
0.371917653392588,0.293928824724746,0.829011767246977,0.925411793647396,0.882756868327944,0.30328657962141,0.262278035289491,0.522185811231302,0.365500837383354,0.601576190361893,0,1,0,1,ElectricalFailure
0.462870168171836,0.138089639521766,0.734476920811012,0.716559872908063,0.266406474125848,0.404878366206461,0.179114908179712,0.834352303062768,0.436275052927648,0.390769461621939,0,0.5,0,0,Normal
0.387091155399834,0.165932067002435,0.630191190943025,0.624418887731585,0.176686804273375,0.197200309204541,0.335200740035765,0.776175248221956,0.495986942869789,0.42501269886309,1,0,0,0,Normal
0.30886320652311,0.0748228105360329,0.500519930410601,0.612253555674777,0.231734034676218,0.245058330880639,0.387155996182131,0.860250215343902,0.234611944271121,0.340912772973544,1,0.5,1,1,Normal
0.164853858295379,0.158625887960313,0.678447336275099,0.70087550540215,0.197421074907168,0.251072075001973,0.0989157539942485,0.768963124828582,0.19784655933952,0.193074290176257,0,0.5,1,1,Normal
0.243566869239528,0.197337802911922,0.580313976030385,0.692840224011013,0.246356551097366,0.353198523129271,0.148626735604711,0.849175753247624,0.441042524420312,0.46373665146845,0,0,0,0,Normal
0.487474216472647,0.400716751942965,0.426584545829435,0.576058469400661,0.597613375995577,0.368742334357577,0.291749536205418,0.468508308506693,0.38798217121741,0.459024125117513,1,1,0,1,ElectricalFailure
0.619840680789761,0.567582233230597,0.422021662455897,0.755950652151161,0.254317185514661,0.481696073869494,0.491512123112669,0.385390609010245,0.610561616226424,0.597820204716919,0,1,1,1,MechanicalFailure
0.663440533270537,0.329689990625174,0.311825466767716,0.741225567075363,0.264137181739974,0.7294074038877,0.535112526427334,0.57753839349773,0.471028527373898,0.792518632503961,0.5,0.5,0,1,MechanicalFailure
0.540462503152021,0.290398849202717,0.492651480970219,0.50214478147459,0.543151254952186,0.48745630310344,0.373356221355891,0.275032933133277,0.410429408455029,0.284105472634991,0.5,0,1,0,ElectricalFailure
0.462870168171836,0.084963917303538,0.574035835680479,0.662089802537897,0.115482258974822,0.383640500250858,0.165663439014049,0.914602877945136,0.382609959735284,0.303297000817226,0,1,0,1,Normal
0.462870168171836,0.142628687849484,0.779300285410789,0.700410675504361,0.206901374149103,0.306881686290565,0.336894575054482,0.965671352884309,0.403563927887304,0.544350899028298,0,0,0,0,Normal
0.462870168171836,0.293928824724746,0.462600948747304,0.60982307059105,0.304829939045067,0.628150415316502,0.638758255570257,0.403350831876493,0.674801757891918,0.579973644986579,0.5,1,1,0,MechanicalFailure
0.52119160223203,0.314355441503462,0.584647777494731,0.558557738524153,0.56391112586024,0.33554693523614,0.404148387807271,0.301177003116097,0.358093719963778,0.521532640544645,1,0,1,0,ElectricalFailure
0.634633261721539,0.706754185635605,0.574035835680479,0.659806574108409,0.33461261597095,0.383640500250858,0.634900694194856,0.330969298841374,0.503404756004576,0.470968974269815,1,0,1,1,MechanicalFailure
0.383532196322455,0.132104067159016,0.66157630267326,0.700761727273494,0.238316647285441,0.351253851280448,0.17527109704568,0.468508308506693,0.364538153473015,0.372460879348811,0,0.5,1,1,Normal
0.514621667295439,0.271086049886809,0.472322295035236,0.276304810904475,0.579788881170683,0.266255185921899,0.413809063969551,0.389926507144557,0.335682279679821,0.475189560012363,0.5,0,1,0,ElectricalFailure
0.360762672761857,0.248101760669435,0.668907437195881,0.750307930982533,0.297627070763924,0.222778273526942,0.30868595056625,0.989978644970215,0.300222272193961,0.368369789536659,0.5,0.5,0,1,Normal
0.43321981615481,0.304898442608262,0.600503320824041,0.266874638632081,0.297627070763924,0.369884720031613,0.508236412031607,0.482757451937211,0.441042524420312,0.434385845745141,0.5,0,1,1,ElectricalFailure
0.372983842182613,0.617992432866823,0.608302479288683,0.667291457307182,0.16992935884944,0.383640500250858,0.77398189515828,0.42035012663342,0.674253340222191,0.625028009670451,1,1,0,1,MechanicalFailure
0.428914244151007,0.162857614244118,0.238961415632624,0.131634538447171,0.633485428006587,0.356670391781773,0.288629828337568,0.235850967696549,0.277978453297519,0.673469356561632,0,0,1,0,ElectricalFailure
0.462870168171836,0.208849597949525,0.696942203627219,0.385721454752693,0.604903429991051,0.377199362836029,0.320629955349283,0.10885611458755,0.50843006413938,0.406106736684159,0.5,0.5,1,1,ElectricalFailure
0.564158922662399,0.782859899523911,0.417011151365416,0.586535038076682,0.370786159142831,0.401908937596026,0.529907653614025,0.383576454342726,0.42820515756284,0.554484021557927,0,0.5,0,1,MechanicalFailure
0.344187041018804,0.107422792843218,0.644305675577921,0.63701252786849,0.335292535603272,0.50740960773538,0.242322016380361,0.858407480502553,0.342080811163457,0.219704293691816,0,1,1,0,Normal
0.250323402169512,0.202958943550543,0.616877340648067,0.662089802537897,0.244391912035996,0.46817785620458,0.192385959976861,0.861888555145978,0.467112603080274,0.207918645902955,0.5,0,0,1,Normal
